Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Location;Size;Color;Season;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Purchase Date;WeekdayNum;Weekday;Weekend;Churn
3447;51;Female;Blouse;Clothing;79,7;Louisiana;S;White;Winter;1;No;Standard;0;20;PayPal;25.11.2023;6;Saturday;1;0
3447;51;Female;Sweater;Clothing;100,0;Louisiana;S;Black;Winter;5;No;Standard;1;20;Debit Card;28.12.2023;4;Thursday;0;0
3447;51;Female;Blouse;Clothing;53,2;Louisiana;S;Charcoal;Fall;1;No;Standard;0;20;Apple Pay;14.03.2024;4;Thursday;0;0
3447;51;Female;Blouse;Clothing;41,2;Louisiana;S;Blue;Summer;4,5;No;Standard;0;20;PayPal;23.06.2024;7;Sunday;1;0
3447;51;Female;Blouse;Clothing;38,5;Louisiana;S;Pink;Spring;5;No;Free Shipping;1;20;Credit Card;13.07.2024;6;Saturday;1;0
3447;51;Female;Blouse;Clothing;54,2;Louisiana;S;Navy;Summer;1;No;Next Day Air;0;20;Debit Card;22.08.2024;4;Thursday;0;0
3447;51;Female;Sandals;Footwear;61,1;Louisiana;S;Brown;Fall;4;No;Standard;0;20;Debit Card;29.08.2024;4;Thursday;0;0
3447;51;Female;Blouse;Clothing;92,8;Louisiana;S;Green;Spring;4;No;Standard;0;20;Credit Card;30.08.2024;5;Friday;0;0
3447;51;Female;Blouse;Clothing;85,4;Louisiana;S;Green;Summer;5;No;2-Day Shipping;0;20;Bank Transfer;29.11.2024;5;Friday;0;0
3447;51;Female;Blouse;Clothing;35,0;Louisiana;S;Gray;Fall;3;No;Express;0;20;Apple Pay;30.11.2024;6;Saturday;1;0
3447;51;Female;Sweater;Clothing;57,9;Louisiana;S;Black;Winter;1,5;No;Express;0;20;Credit Card;27.12.2024;5;Friday;0;0
3448;62;Female;Sandals;Footwear;51,7;Arkansas;M;Maroon;Fall;1,5;No;Express;0;3;PayPal;2.09.2022;5;Friday;0;0
3448;62;Female;Blouse;Clothing;45,2;Arkansas;M;Blue;Summer;1;No;Express;0;3;Debit Card;23.06.2023;5;Friday;0;0
3448;62;Female;Blouse;Clothing;40,6;Arkansas;M;Blue;Spring;5;No;Free Shipping;0;3;PayPal;1.05.2024;3;Wednesday;0;0
3448;62;Female;Handbag;Accessories;87,9;Arkansas;M;Purple;Summer;1;No;Standard;0;3;Credit Card;22.06.2024;6;Saturday;1;0
3449;18;Female;Sandals;Footwear;36,0;Kentucky;S;Maroon;Fall;2;No;Next Day Air;0;32;PayPal;10.01.2022;1;Monday;0;0
3449;18;Female;Blouse;Clothing;58,9;Kentucky;S;Purple;Spring;4;No;Express;0;32;Credit Card;17.03.2022;4;Thursday;0;0
3449;18;Female;Blouse;Clothing;31,8;Kentucky;S;Pink;Spring;3;No;Express;0;32;Credit Card;9.04.2022;6;Saturday;1;0
3449;18;Female;Blouse;Clothing;42,0;Kentucky;S;Green;Summer;3;No;Express;0;32;Apple Pay;30.04.2022;6;Saturday;1;0
3449;18;Female;Blouse;Clothing;19,9;Kentucky;S;White;Fall;5;No;Next Day Air;0;32;PayPal;3.09.2022;6;Saturday;1;0
3449;18;Female;Blouse;Clothing;37,5;Kentucky;S;Pink;Spring;4,5;No;Express;1;32;Credit Card;18.10.2022;2;Tuesday;0;0
3449;18;Female;Blouse;Clothing;41,9;Kentucky;S;Charcoal;Fall;5;No;2-Day Shipping;0;32;PayPal;29.10.2022;6;Saturday;1;0
3449;18;Female;Sweater;Clothing;57,9;Kentucky;S;Blue;Spring;5;No;Free Shipping;0;32;Credit Card;3.11.2022;4;Thursday;0;0
3449;18;Female;Blouse;Clothing;65,4;Kentucky;S;Yellow;Summer;4;No;Free Shipping;0;32;Cash;23.11.2022;3;Wednesday;0;0
3449;18;Female;Blouse;Clothing;89,0;Kentucky;S;Gray;Winter;3,5;No;Standard;0;32;Google Pay;30.12.2022;5;Friday;0;0
3449;18;Female;Blouse;Clothing;45,6;Kentucky;S;Brown;Fall;5;No;2-Day Shipping;0;32;Debit Card;27.01.2023;5;Friday;0;0
3449;18;Female;Blouse;Clothing;21,9;Kentucky;S;Charcoal;Winter;5;No;Standard;1;32;PayPal;2.02.2023;4;Thursday;0;0
3449;18;Female;Blouse;Clothing;56,2;Kentucky;S;Pink;Spring;4;No;Standard;0;32;PayPal;3.02.2023;5;Friday;0;0
3449;18;Female;Jacket;Outerwear;40,1;Kentucky;S;Green;Fall;5;No;Express;0;32;Debit Card;26.02.2023;7;Sunday;1;0
3449;18;Female;Blouse;Clothing;29,0;Kentucky;S;Beige;Fall;4,5;No;Standard;0;32;Bank Transfer;17.03.2023;5;Friday;0;0
3449;18;Female;Sneakers;Footwear;31,4;Kentucky;S;Brown;Fall;1;No;Free Shipping;0;32;Debit Card;27.04.2023;4;Thursday;0;0
3449;18;Female;Handbag;Accessories;45,8;Kentucky;S;Orange;Winter;5;No;Free Shipping;0;32;PayPal;2.06.2023;5;Friday;0;0
3449;18;Female;Sneakers;Footwear;41,8;Kentucky;S;Navy;Winter;5;No;Express;0;32;PayPal;31.08.2023;4;Thursday;0;0
3449;18;Female;Sweater;Clothing;45,6;Kentucky;S;Blue;Winter;1,5;No;2-Day Shipping;0;32;Credit Card;8.09.2023;5;Friday;0;0
3449;18;Female;Sweater;Clothing;47,9;Kentucky;S;Brown;Winter;5;No;Standard;1;32;Credit Card;12.10.2023;4;Thursday;0;0
3449;18;Female;Blouse;Clothing;37,4;Kentucky;S;Olive;Fall;3;No;2-Day Shipping;0;32;Credit Card;20.11.2023;1;Monday;0;0
3449;18;Female;Blouse;Clothing;100,0;Kentucky;S;Beige;Fall;4;No;Standard;0;32;Debit Card;30.11.2023;4;Thursday;0;0
3449;18;Female;Blouse;Clothing;47,3;Kentucky;S;Orange;Fall;5;No;Free Shipping;0;32;Credit Card;15.01.2024;1;Monday;0;0
3449;18;Female;Blouse;Clothing;61,1;Kentucky;S;Navy;Fall;3,5;No;Free Shipping;0;32;Credit Card;10.02.2024;6;Saturday;1;0
3449;18;Female;Blouse;Clothing;43,7;Kentucky;S;Green;Summer;5;No;Standard;0;32;Bank Transfer;13.03.2024;3;Wednesday;0;0
3449;18;Female;Belt;Accessories;45,0;Kentucky;S;Red;Spring;5;No;2-Day Shipping;0;32;Google Pay;4.04.2024;4;Thursday;0;0
3449;18;Female;Sandals;Footwear;81,3;Kentucky;S;Black;Winter;4;No;Free Shipping;1;32;PayPal;12.04.2024;5;Friday;0;0
3449;18;Female;Jacket;Outerwear;48,0;Kentucky;S;Black;Winter;2;No;Free Shipping;0;32;Credit Card;19.04.2024;5;Friday;0;0
3449;18;Female;Blouse;Clothing;20,7;Kentucky;S;White;Spring;1;No;Free Shipping;0;32;Debit Card;26.07.2024;5;Friday;0;0
3449;18;Female;Blouse;Clothing;69,0;Kentucky;S;Purple;Spring;2,5;No;Standard;0;32;Credit Card;27.09.2024;5;Friday;0;0
3449;18;Female;Blouse;Clothing;60,2;Kentucky;S;Brown;Fall;1;No;Standard;0;32;Debit Card;16.10.2024;3;Wednesday;0;0
3449;18;Female;Blouse;Clothing;68,3;Kentucky;S;White;Spring;5;No;Express;0;32;PayPal;24.11.2024;7;Sunday;1;0
3449;18;Female;Sandals;Footwear;34,8;Kentucky;S;Green;Fall;4,5;No;Free Shipping;0;32;PayPal;11.11.2024;1;Monday;0;0
3450;48;Female;Blouse;Clothing;31,3;Kansas;M;Pink;Summer;2;No;Standard;0;35;Credit Card;3.02.2022;4;Thursday;0;0
3450;48;Female;Sandals;Footwear;31,3;Kansas;M;Black;Summer;1;No;Free Shipping;0;35;Google Pay;16.03.2022;3;Wednesday;0;0
3450;48;Female;Handbag;Accessories;18,5;Kansas;M;Turquoise;Summer;5;No;Standard;1;35;PayPal;10.05.2022;2;Tuesday;0;0
3450;48;Female;Blouse;Clothing;66,1;Kansas;M;Charcoal;Winter;4,5;No;Express;1;35;Credit Card;26.06.2022;7;Sunday;1;0
3450;48;Female;Blouse;Clothing;76,2;Kansas;M;Brown;Fall;1,5;No;Express;0;35;PayPal;2.07.2022;6;Saturday;1;0
3450;48;Female;Belt;Accessories;68,3;Kansas;M;Turquoise;Summer;5;No;Free Shipping;0;35;Credit Card;3.07.2022;7;Sunday;1;0
3450;48;Female;Sneakers;Footwear;63,2;Kansas;M;Beige;Fall;1;No;Free Shipping;0;35;Debit Card;9.07.2022;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;53,6;Kansas;M;Green;Summer;4,5;No;Free Shipping;0;35;PayPal;13.07.2022;3;Wednesday;0;0
3450;48;Female;Blouse;Clothing;66,3;Kansas;M;Pink;Summer;5;No;2-Day Shipping;0;35;Credit Card;22.07.2022;5;Friday;0;0
3450;48;Female;Sweater;Clothing;39,5;Kansas;M;Green;Winter;1;No;Standard;0;35;PayPal;23.08.2022;2;Tuesday;0;0
3450;48;Female;Sandals;Footwear;23,8;Kansas;M;Purple;Winter;5;No;Free Shipping;0;35;PayPal;31.08.2022;3;Wednesday;0;0
3450;48;Female;Blouse;Clothing;40,1;Kansas;M;Olive;Fall;5;No;Standard;0;35;Credit Card;10.09.2022;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;42,2;Kansas;M;Gray;Summer;5;No;Free Shipping;0;35;Credit Card;21.11.2022;1;Monday;0;0
3450;48;Female;Sweater;Clothing;70,3;Kansas;M;Black;Winter;5;No;Free Shipping;0;35;Bank Transfer;28.11.2022;1;Monday;0;0
3450;48;Female;Jacket;Outerwear;41,0;Kansas;M;Brown;Fall;3;No;Standard;0;35;Credit Card;1.01.2023;7;Sunday;1;0
3450;48;Female;Sandals;Footwear;71,6;Kansas;M;Black;Summer;3;No;Standard;0;35;Debit Card;1.01.2023;7;Sunday;1;0
3450;48;Female;Jacket;Outerwear;79,6;Kansas;M;Orange;Summer;3;No;Standard;0;35;Credit Card;8.04.2023;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;38,8;Kansas;M;Orange;Fall;5;No;Free Shipping;0;35;Credit Card;6.05.2023;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;53,5;Kansas;M;Blue;Summer;4,5;No;Standard;0;35;Debit Card;12.05.2023;5;Friday;0;0
3450;48;Female;Handbag;Accessories;73,9;Kansas;M;Purple;Spring;5;No;Standard;0;35;Debit Card;3.06.2023;6;Saturday;1;0
3450;48;Female;Sandals;Footwear;57,7;Kansas;M;Blue;Summer;1;No;Standard;0;35;Debit Card;8.06.2023;4;Thursday;0;0
3450;48;Female;Blouse;Clothing;81,8;Kansas;M;Pink;Spring;4,5;No;Standard;0;35;Credit Card;19.06.2023;1;Monday;0;0
3450;48;Female;Blouse;Clothing;33,2;Kansas;M;Blue;Summer;4,5;No;Standard;0;35;Credit Card;12.07.2023;3;Wednesday;0;0
3450;48;Female;Blouse;Clothing;56,0;Kansas;M;Pink;Summer;4,5;No;Standard;1;35;Credit Card;13.07.2023;4;Thursday;0;0
3450;48;Female;Blouse;Clothing;38,3;Kansas;M;Turquoise;Spring;5;No;Standard;0;35;Debit Card;17.07.2023;1;Monday;0;0
3450;48;Female;Blouse;Clothing;50,8;Kansas;M;White;Summer;1;No;Standard;1;35;Credit Card;25.07.2023;2;Tuesday;0;0
3450;48;Female;Blouse;Clothing;99,1;Kansas;M;Gray;Spring;4;No;Free Shipping;0;35;PayPal;23.08.2023;3;Wednesday;0;0
3450;48;Female;Blouse;Clothing;47,7;Kansas;M;Black;Summer;2,5;No;Standard;0;35;Credit Card;15.02.2024;4;Thursday;0;0
3450;48;Female;Blouse;Clothing;36,1;Kansas;M;Pink;Summer;5;No;Express;0;35;Debit Card;13.04.2024;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;57,5;Kansas;M;Green;Summer;4;No;Free Shipping;0;35;Debit Card;1.05.2024;3;Wednesday;0;0
3450;48;Female;Blouse;Clothing;29,0;Kansas;M;Navy;Spring;1,5;No;Express;1;35;PayPal;2.05.2024;4;Thursday;0;0
3450;48;Female;Sandals;Footwear;40,9;Kansas;M;White;Spring;4;No;Free Shipping;0;35;Credit Card;9.06.2024;7;Sunday;1;0
3450;48;Female;Blouse;Clothing;20,1;Kansas;M;Yellow;Spring;2;No;Free Shipping;0;35;PayPal;4.07.2024;4;Thursday;0;0
3450;48;Female;Blouse;Clothing;68,1;Kansas;M;White;Summer;1;No;Free Shipping;0;35;Debit Card;5.10.2024;6;Saturday;1;0
3450;48;Female;Blouse;Clothing;74,5;Kansas;M;Red;Spring;5;No;Standard;0;35;Debit Card;26.11.2024;2;Tuesday;0;0
3450;48;Female;Blouse;Clothing;28,7;Kansas;M;Red;Summer;3,5;No;Free Shipping;0;35;Debit Card;26.07.2024;5;Friday;0;0
3451;20;Female;Jacket;Outerwear;39,2;Vermont;M;Green;Spring;3;No;Express;0;31;PayPal;12.01.2022;3;Wednesday;0;1
3451;20;Female;Sneakers;Footwear;48,7;Vermont;M;Gray;Winter;5;No;Free Shipping;0;31;Credit Card;6.02.2022;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;31,3;Vermont;M;Olive;Fall;5;No;Next Day Air;1;31;PayPal;4.03.2022;5;Friday;0;1
3451;20;Female;Blouse;Clothing;53,4;Vermont;M;Blue;Summer;2;No;Free Shipping;0;31;PayPal;8.03.2022;2;Tuesday;0;1
3451;20;Female;Blouse;Clothing;22,1;Vermont;M;Blue;Summer;1;No;Express;0;31;Credit Card;11.03.2022;5;Friday;0;1
3451;20;Female;Blouse;Clothing;64,1;Vermont;M;Brown;Summer;4,5;No;2-Day Shipping;0;31;PayPal;1.04.2022;5;Friday;0;1
3451;20;Female;Sandals;Footwear;72,8;Vermont;M;Purple;Spring;4;No;Standard;0;31;Debit Card;6.06.2022;1;Monday;0;1
3451;20;Female;Blouse;Clothing;21,8;Vermont;M;Red;Fall;3,5;No;Next Day Air;0;31;Debit Card;26.06.2022;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;42,6;Vermont;M;Navy;Fall;5;No;Free Shipping;0;31;Credit Card;8.07.2022;5;Friday;0;1
3451;20;Female;Blouse;Clothing;43,4;Vermont;M;Blue;Summer;4,5;No;Standard;0;31;Credit Card;16.10.2022;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;70,1;Vermont;M;Gray;Summer;5;No;2-Day Shipping;0;31;Credit Card;26.12.2022;1;Monday;0;1
3451;20;Female;Blouse;Clothing;21,1;Vermont;M;Turquoise;Spring;2,5;No;Express;1;31;PayPal;21.04.2023;5;Friday;0;1
3451;20;Female;Sandals;Footwear;56,6;Vermont;M;Black;Summer;4,5;No;2-Day Shipping;0;31;PayPal;7.05.2023;7;Sunday;1;1
3451;20;Female;Sandals;Footwear;31,1;Vermont;M;Blue;Summer;5;No;Standard;0;31;Debit Card;7.07.2023;5;Friday;0;1
3451;20;Female;Blouse;Clothing;57,6;Vermont;M;Brown;Winter;4,5;No;Express;0;31;PayPal;19.07.2023;3;Wednesday;0;1
3451;20;Female;Sweater;Clothing;40,1;Vermont;M;Beige;Spring;4,5;No;2-Day Shipping;0;31;PayPal;27.08.2023;7;Sunday;1;1
3451;20;Female;Sandals;Footwear;21,6;Vermont;M;Blue;Summer;2;No;Express;1;31;Google Pay;30.09.2023;6;Saturday;1;1
3451;20;Female;Belt;Accessories;31,0;Vermont;M;Gray;Winter;4,5;No;Free Shipping;0;31;Apple Pay;14.10.2023;6;Saturday;1;1
3451;20;Female;Blouse;Clothing;78,5;Vermont;M;Gray;Spring;1,5;No;Free Shipping;0;31;Credit Card;14.01.2024;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;35,5;Vermont;M;Pink;Spring;3,5;No;Standard;0;31;Credit Card;22.03.2024;5;Friday;0;1
3451;20;Female;Blouse;Clothing;47,2;Vermont;M;Black;Fall;1;No;Standard;0;31;Debit Card;24.03.2024;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;34,2;Vermont;M;Turquoise;Summer;4;No;Standard;1;31;Debit Card;7.04.2024;7;Sunday;1;1
3451;20;Female;Blouse;Clothing;48,8;Vermont;M;Blue;Spring;1;No;Express;0;31;Debit Card;4.05.2024;6;Saturday;1;1
3451;20;Female;Sandals;Footwear;62,3;Vermont;M;Pink;Summer;1;No;Free Shipping;0;31;Credit Card;19.06.2024;3;Wednesday;0;1
3451;20;Female;Sweater;Clothing;72,1;Vermont;M;White;Winter;4,5;No;Standard;0;31;Credit Card;19.07.2024;5;Friday;0;1
3451;20;Female;Sandals;Footwear;51,1;Vermont;M;White;Spring;5;No;Free Shipping;0;31;PayPal;26.07.2024;5;Friday;0;1
3451;20;Female;Blouse;Clothing;26,4;Vermont;M;White;Summer;4;No;Free Shipping;0;31;Apple Pay;22.08.2024;4;Thursday;0;1
3451;20;Female;Blouse;Clothing;69,7;Vermont;M;Yellow;Spring;5;No;Standard;0;31;PayPal;30.08.2024;5;Friday;0;1
3451;20;Female;Blouse;Clothing;36,6;Vermont;M;Pink;Summer;5;No;Standard;0;31;Credit Card;31.08.2024;6;Saturday;1;1
3451;20;Female;Sweater;Clothing;53,0;Vermont;M;Maroon;Fall;4,5;No;Free Shipping;0;31;Debit Card;7.09.2024;6;Saturday;1;1
3451;20;Female;Blouse;Clothing;55,3;Vermont;M;Blue;Spring;5;No;Express;0;31;Credit Card;4.10.2023;3;Wednesday;0;1
3451;20;Female;Blouse;Clothing;21,3;Vermont;M;Black;Fall;4;No;Standard;0;31;PayPal;26.09.2024;4;Thursday;0;1
3452;32;Female;Blouse;Clothing;17,1;Nevada;XL;Red;Summer;4;No;Standard;0;13;Debit Card;24.10.2022;1;Monday;0;0
3452;32;Female;Blouse;Clothing;72,0;Nevada;XL;Red;Spring;5;No;Standard;0;13;Credit Card;3.02.2023;5;Friday;0;0
3452;32;Female;Blouse;Clothing;36,0;Nevada;XL;Blue;Summer;4,5;No;Standard;0;13;Credit Card;4.04.2023;2;Tuesday;0;0
3452;32;Female;Jacket;Outerwear;52,1;Nevada;XL;Charcoal;Fall;5;No;Express;0;13;Credit Card;20.06.2023;2;Tuesday;0;0
3452;32;Female;Blouse;Clothing;41,7;Nevada;XL;Blue;Spring;4,5;No;Free Shipping;0;13;Credit Card;26.08.2023;6;Saturday;1;0
3452;32;Female;Sweater;Clothing;66,4;Nevada;XL;Blue;Winter;4;No;Free Shipping;0;13;Credit Card;27.08.2023;7;Sunday;1;0
3452;32;Female;Belt;Accessories;47,0;Nevada;XL;Beige;Fall;5;No;Express;1;13;Debit Card;23.09.2023;6;Saturday;1;0
3452;32;Female;Sandals;Footwear;41,7;Nevada;XL;White;Summer;5;No;Standard;0;13;PayPal;2.03.2024;6;Saturday;1;0
3452;32;Female;Handbag;Accessories;54,2;Nevada;XL;Brown;Spring;1;No;Standard;0;13;Debit Card;4.04.2024;4;Thursday;0;0
3452;32;Female;Blouse;Clothing;30,7;Nevada;XL;Maroon;Summer;4;No;Standard;0;13;PayPal;6.04.2024;6;Saturday;1;0
3452;32;Female;Sweater;Clothing;45,5;Nevada;XL;Purple;Spring;5;No;Standard;0;13;PayPal;13.05.2024;1;Monday;0;0
3452;32;Female;Sandals;Footwear;77,6;Nevada;XL;Navy;Spring;5;No;Free Shipping;0;13;PayPal;1.08.2024;4;Thursday;0;0
3452;32;Female;Blouse;Clothing;58,9;Nevada;XL;Navy;Fall;5;No;Standard;0;13;Credit Card;13.10.2024;7;Sunday;1;0
3452;32;Female;Blouse;Clothing;37,7;Nevada;XL;Yellow;Summer;3,5;No;Express;1;13;Credit Card;4.08.2024;7;Sunday;1;0
3453;26;Female;Handbag;Accessories;58,1;Oklahoma;M;Pink;Summer;5;No;Free Shipping;0;3;Credit Card;4.07.2022;1;Monday;0;0
3453;26;Female;Sandals;Footwear;28,7;Oklahoma;M;White;Winter;5;No;Free Shipping;0;3;Debit Card;18.12.2022;7;Sunday;1;0
3453;26;Female;Blouse;Clothing;62,9;Oklahoma;M;Brown;Winter;4,5;No;Express;0;3;PayPal;1.01.2024;1;Monday;0;0
3453;26;Female;Blouse;Clothing;44,3;Oklahoma;M;Orange;Spring;5;No;Standard;0;3;PayPal;8.03.2024;5;Friday;0;0
3454;31;Female;Sweater;Clothing;50,4;Alabama;L;Black;Spring;1;No;Standard;0;48;Credit Card;26.03.2022;6;Saturday;1;0
3454;31;Female;Handbag;Accessories;59,7;Alabama;L;Pink;Spring;3,5;No;Standard;0;48;Credit Card;15.04.2022;5;Friday;0;0
3454;31;Female;Blouse;Clothing;45,5;Alabama;L;Brown;Fall;5;No;Standard;0;48;Apple Pay;4.05.2022;3;Wednesday;0;0
3454;31;Female;Blouse;Clothing;69,6;Alabama;L;Blue;Spring;4,5;No;Standard;0;48;PayPal;14.05.2022;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;58,5;Alabama;L;Turquoise;Summer;5;No;Free Shipping;0;48;Credit Card;14.06.2022;2;Tuesday;0;0
3454;31;Female;Blouse;Clothing;32,2;Alabama;L;Yellow;Summer;3,5;No;Express;0;48;Cash;19.06.2022;7;Sunday;1;0
3454;31;Female;Jacket;Outerwear;62,0;Alabama;L;Blue;Spring;4;No;Standard;0;48;PayPal;19.06.2022;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;35,1;Alabama;L;Red;Winter;1;No;Free Shipping;0;48;Debit Card;17.07.2022;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;62,4;Alabama;L;Green;Summer;1;No;2-Day Shipping;0;48;Credit Card;22.07.2022;5;Friday;0;0
3454;31;Female;Blouse;Clothing;59,5;Alabama;L;Orange;Fall;5;No;Standard;0;48;PayPal;31.10.2022;1;Monday;0;0
3454;31;Female;Blouse;Clothing;63,3;Alabama;L;Navy;Winter;1;No;Next Day Air;0;48;Credit Card;31.10.2022;1;Monday;0;0
3454;31;Female;Blouse;Clothing;80,5;Alabama;L;Beige;Fall;5;No;2-Day Shipping;1;48;PayPal;25.11.2022;5;Friday;0;0
3454;31;Female;Blouse;Clothing;48,0;Alabama;L;Charcoal;Fall;5;No;Free Shipping;0;48;Credit Card;25.11.2022;5;Friday;0;0
3454;31;Female;Blouse;Clothing;77,5;Alabama;L;Red;Winter;1;No;Standard;0;48;Debit Card;18.12.2022;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;44,4;Alabama;L;White;Spring;5;No;Express;0;48;Credit Card;18.12.2022;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;37,0;Alabama;L;Blue;Summer;4;No;Standard;0;48;Apple Pay;21.12.2022;3;Wednesday;0;0
3454;31;Female;Jacket;Outerwear;63,8;Alabama;L;Maroon;Winter;2;No;Express;0;48;Debit Card;23.12.2022;5;Friday;0;0
3454;31;Female;Handbag;Accessories;86,5;Alabama;L;Pink;Spring;3;No;Next Day Air;0;48;Credit Card;24.12.2022;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;63,2;Alabama;L;Purple;Spring;4,5;No;Standard;0;48;Credit Card;2.03.2023;4;Thursday;0;0
3454;31;Female;Blouse;Clothing;42,5;Alabama;L;Orange;Spring;5;No;Express;0;48;PayPal;21.03.2023;2;Tuesday;0;0
3454;31;Female;Sandals;Footwear;58,8;Alabama;L;Green;Spring;4;No;Express;1;48;Debit Card;24.03.2023;5;Friday;0;0
3454;31;Female;Handbag;Accessories;27,5;Alabama;L;Blue;Summer;4;No;Standard;0;48;Credit Card;8.04.2023;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;46,5;Alabama;L;Gray;Fall;5;No;Standard;0;48;Apple Pay;8.04.2023;6;Saturday;1;0
3454;31;Female;Sneakers;Footwear;46,3;Alabama;L;Maroon;Winter;1;No;Standard;0;48;Credit Card;8.04.2023;6;Saturday;1;0
3454;31;Female;Sandals;Footwear;64,4;Alabama;L;White;Winter;4;No;Free Shipping;0;48;Apple Pay;21.04.2023;5;Friday;0;0
3454;31;Female;Blouse;Clothing;42,1;Alabama;L;Blue;Spring;5;No;Next Day Air;1;48;Debit Card;28.04.2023;5;Friday;0;0
3454;31;Female;Handbag;Accessories;43,1;Alabama;L;Yellow;Summer;5;No;Free Shipping;0;48;Debit Card;1.05.2023;1;Monday;0;0
3454;31;Female;Blouse;Clothing;24,9;Alabama;L;White;Spring;4;No;Standard;0;48;Credit Card;26.05.2023;5;Friday;0;0
3454;31;Female;Blouse;Clothing;22,5;Alabama;L;Brown;Spring;5;No;Standard;0;48;Apple Pay;4.07.2023;2;Tuesday;0;0
3454;31;Female;Blouse;Clothing;29,5;Alabama;L;Maroon;Summer;4,5;No;Free Shipping;0;48;Credit Card;1.01.2024;1;Monday;0;0
3454;31;Female;Blouse;Clothing;48,0;Alabama;L;Blue;Spring;5;No;Express;1;48;Debit Card;10.02.2024;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;36,3;Alabama;L;Blue;Spring;1;No;Free Shipping;0;48;PayPal;14.02.2024;3;Wednesday;0;0
3454;31;Female;Blouse;Clothing;37,1;Alabama;L;Olive;Summer;4,5;No;Standard;0;48;PayPal;15.03.2024;5;Friday;0;0
3454;31;Female;Jacket;Outerwear;61,6;Alabama;L;Black;Winter;2,5;No;Standard;0;48;Credit Card;30.03.2024;6;Saturday;1;0
3454;31;Female;Sweater;Clothing;23,7;Alabama;L;Blue;Spring;5;No;Free Shipping;0;48;PayPal;4.04.2024;4;Thursday;0;0
3454;31;Female;Belt;Accessories;31,1;Alabama;L;Black;Summer;5;No;Free Shipping;0;48;Credit Card;27.04.2024;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;29,6;Alabama;L;Black;Spring;5;No;Free Shipping;0;48;PayPal;28.04.2024;7;Sunday;1;0
3454;31;Female;Sandals;Footwear;34,1;Alabama;L;Red;Spring;5;No;Free Shipping;1;48;Credit Card;29.04.2024;1;Monday;0;0
3454;31;Female;Belt;Accessories;28,6;Alabama;L;Purple;Fall;3,5;No;2-Day Shipping;0;48;Debit Card;4.05.2024;6;Saturday;1;0
3454;31;Female;Blouse;Clothing;51,5;Alabama;L;Pink;Spring;2;No;Free Shipping;0;48;Credit Card;9.05.2024;4;Thursday;0;0
3454;31;Female;Handbag;Accessories;83,7;Alabama;L;Maroon;Winter;3;No;Standard;1;48;PayPal;26.05.2024;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;33,6;Alabama;L;White;Spring;4;No;Free Shipping;0;48;Google Pay;19.06.2024;3;Wednesday;0;0
3454;31;Female;Blouse;Clothing;49,9;Alabama;L;Pink;Spring;1;No;Free Shipping;0;48;Google Pay;1.07.2024;1;Monday;0;0
3454;31;Female;Blouse;Clothing;71,6;Alabama;L;Yellow;Spring;3,5;No;Express;0;48;Credit Card;3.07.2024;3;Wednesday;0;0
3454;31;Female;Blouse;Clothing;44,9;Alabama;L;Pink;Spring;1;No;Standard;0;48;Credit Card;25.08.2024;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;71,7;Alabama;L;Navy;Spring;5;No;Standard;1;48;PayPal;22.11.2024;5;Friday;0;0
3454;31;Female;Sweater;Clothing;45,7;Alabama;L;Beige;Winter;4,5;No;Express;0;48;Credit Card;22.11.2024;5;Friday;0;0
3454;31;Female;Sandals;Footwear;35,7;Alabama;L;Purple;Summer;2;No;2-Day Shipping;0;48;Credit Card;15.12.2024;7;Sunday;1;0
3454;31;Female;Blouse;Clothing;40,2;Alabama;L;Purple;Spring;1;No;2-Day Shipping;0;48;Credit Card;5.03.2024;2;Tuesday;0;0
3455;55;Female;Handbag;Accessories;58,6;Louisiana;S;White;Spring;3;No;2-Day Shipping;0;15;PayPal;16.10.2022;7;Sunday;1;0
3455;55;Female;Blouse;Clothing;23,4;Louisiana;S;Yellow;Spring;4,5;No;Free Shipping;0;15;Debit Card;7.03.2023;2;Tuesday;0;0
